#,City_name,Source url,Hotel Name,Location ,City,State,Zip,Phone,Rate,% of guests recommend,Stars out of 5,Count of reviews,Count of reviews__1,Number of starts out of 5,% of guests recommend__1,Room cleanliness,Service & Staff,Room comfort,Hotel condition
244,Seattle,https://www.expedia.co.uk/Renton-Hotels-Renton-Inn.h1108290.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&&exp_dp=79.39&exp_ts=1519291268327&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Renton Inn,Sunset Blvd.,Renton,WA,NA,020 3564 5165,2.0,55%,2.6,69,69,2.6,55%,3.0289855,2.5652173,2.826087,2.594203
245,Seattle,https://www.expedia.co.uk/Seattle-Tacoma-International-Airport-Hotels-Hampton-Inn-And-Suites-Seattle.h3681037.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&&exp_dp=120.41&exp_ts=1519291268327&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hampton Inn And Suites Seattle,66th Ave S,Kent,WA,NA,020 3564 5165,2.5,92%,4.4,136,136,4.4,92%,4.617647,4.4117637,4.455882,4.5864663
246,Seattle,https://www.expedia.co.uk/Seattle-Hotels-First-Hill-Apartments-Extended-Stay-Seattle.h982533.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&&exp_dp=106.76&exp_ts=1519291268328&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,First Hill Apartments Extended Stay Seattle,10th Avenue,Seattle,WA,NA,020 3564 5165,2.5,48%,2.6,112,112,2.6,48%,2.7946422,2.8660715,2.5267856,2.4642856
247,Seattle,https://www.expedia.co.uk/Redmond-Hotels-WoodSpring-Suites-Seattle-Redmond.h20186965.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&&exp_dp=145.44&exp_ts=1519291268328&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,WoodSpring Suites Seattle Redmond,180th Avenue Northwest,Redmond,WA,NA,020 3564 5165,2.5,NA,1.0,1,1,1.0,NA,1.0,1.0,1.0,1.0
248,Seattle,https://www.expedia.co.uk/Des-Moines-Hotels-Travel-Inn.h10240847.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&&exp_dp=57.77&exp_ts=1519291268328&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Travel Inn,Pacific Highway South,Des Moines,WA,NA,020 3564 5165,2.0,8%,1.8,24,24,1.8,8%,1.7083334,2.3749998,1.625,1.5416666
249,Seattle,https://www.expedia.co.uk/Seattle-Hotels-West-Seattle-Garden-Retreat-Apartment-3.h22602035.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,West Seattle Garden Retreat Apartment 3,Southwest Rose Street Unit 3,Seattle,WA,NA,020 3564 5165,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
250,Seattle,https://www.expedia.co.uk/North-Seattle-Hotels-Luxe-Haller-Lake-All-Suite-3-Bedrooms-35-Bathrooms-Duplex.h22816550.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Luxe Haller Lake All-suite 3 Bedrooms 3.5 Bathrooms Duplex,Par Pl NE Unit A,Seattle,WA,NA,020 3564 5165,3.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
251,Seattle,https://www.expedia.co.uk/North-Seattle-Hotels-13931-Par-Pl-NE-Home-4-Bedrooms-45-Bathrooms-Home.h22816553.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,13931 Par Pl NE Home 4 Bedrooms 4.5 Bathrooms Home,Par Pl NE,Seattle,WA,NA,020 3564 5165,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
252,Seattle,https://www.expedia.co.uk/Seattle-Hotels-1521-27th-Ave-Home-2-Bedrooms-1-Bathroom-Home.h22816637.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,1521 27th Ave Home 2 Bedrooms 1 Bathroom Home,27th Ave,Seattle,WA,NA,020 3564 5165,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
253,Seattle,https://www.expedia.co.uk/Seattle-Hotels-512-NW-60th-St-House-3-Bedrooms-25-Bathrooms-Home.h22816491.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,512 NW 60th St House 3 Bedrooms 2.5 Bathrooms Home,NW 60th St,Seattle,WA,NA,020 3564 5165,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
254,Seattle,https://www.expedia.co.uk/North-Seattle-Hotels-Upscale-Daylight-Studio-Studio-Bedroom-1-Bathroom-Duplex.h22816552.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Upscale Daylight Studio Studio Bedroom 1 Bathroom Duplex,Par Pl NE Unit B,Seattle,WA,NA,020 3564 5165,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
255,Seattle,https://www.expedia.co.uk/Lake-Forest-Park-Hotels-14521-40th-Ave-NE-Home-3-Bedrooms-3-Bathrooms-Home.h22816555.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,14521 40th Ave NE Home 3 Bedrooms 3 Bathrooms Home,40th Ave NE,Lake Forest Park,WA,NA,020 3564 5165,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
256,Seattle,https://www.expedia.co.uk/Seattle-Hotels-The-Inn-At-Virginia-Mason.h2635458.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,The Inn at Virginia Mason,Spring Street,Seattle,WA,NA,020 3564 5165,2.5,77%,3.7,"1,299",1299,3.7,77%,3.9869134,3.9622798,3.6766744,3.419553
257,Seattle,https://www.expedia.co.uk/Edmonds-Hotels-Villa-Rivarola.h17422574.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Villa Rivarola,12th Place North,Edmonds,WA,NA,020 3564 5165,3.0,67%,3.9,8,8,3.9,67%,4.125,3.75,3.75,4.0
258,Seattle,https://www.expedia.co.uk/Seattle-Tacoma-International-Airport-Hotels-Holiday-Inn-Express-Suites-Seattle-South-Tukwila.h18258236.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Holiday Inn Express & Suites Seattle South - Tukwila,Andover Park East,Tukwila,WA,NA,020 3564 5165,2.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
259,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Pike-Place-Condos-By-Domicile.h18248259.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Pike Place Condos by Domicile,Various Addresses,Seattle,WA,98121,020 3564 5165,3.5,82%,4.5,16,16,4.5,82%,4.6875,4.125,4.5625,4.5625
260,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Convention-Center-Condos-By-Domicile.h18248131.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Convention Center Condos by Domicile,Various Addresses,Seattle,WA,98122,020 3564 5165,4.0,100%,4.7,9,9,4.7,100%,4.875,4.5,4.75,4.75
261,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Convention-Center-Pike-St-On-Cap-Hill.h19797784.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Convention Center Pike St on Cap Hill,601E Pike,Seattle,WA,98122,020 3564 5165,3.5,NA,2.8,5,5,2.8,NA,3.6,2.8,4.0,3.6
262,Seattle,https://www.expedia.co.uk/Seattle-Hotels-South-Lake-Union-Condos-By-Domicile.h17129180.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,South Lake Union Condos by Domicile,Various Addresses in South Lake Union,Seattle,WA,98109,020 3564 5165,4.0,100%,4.8,13,13,4.8,100%,4.6923075,4.6923075,4.6923075,4.6923075
263,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Convention-Center-Lux-Suites-By-Barsala.h12723302.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Convention Center Lux Suites by Barsala,Terry Ave,Seattle,WA,NA,020 3564 5165,4.0,94%,4.6,37,37,4.6,94%,4.7297297,4.2702703,4.7297297,4.6486487
264,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Belltown-Condos-By-Barsala.h12720924.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Belltown Condos by Barsala,Various Addresses,Seattle,WA,98121,020 3564 5165,4.0,73%,4.0,93,93,4.0,73%,4.2688174,3.9784946,4.107527,4.236559
265,Seattle,https://www.expedia.co.uk/Woodinville-Hotels-Aunt-Louises-Secret.h6650076.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Aunt Louise's Secret,NE 203rd Place,Woodinville,WA,NA,020 3564 5165,2.5,NA,3.5,4,4,3.5,NA,3.75,4.25,3.0,3.75
266,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Seattle-Center-Condos-By-Domicile.h18248209.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Seattle Center Condos by Domicile,Various Addresses,Seattle,WA,98122,020 3564 5165,3.5,NA,4.3,4,4,4.3,NA,4.5,4.0,4.25,4.25
267,Seattle,https://www.expedia.co.uk/Seattle-Hotels-SLS-Seattle.h19148177.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,SLS Seattle,Fifth Avenue,Seattle,WA,NA,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
268,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Pike-Place-Market-High-Rise-By-Luxe-Hubs.h17118292.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&,Pike Place Market High Rise by Luxe Hubs,2nd Ave,Seattle,WA,NA,020 3564 5165,3.5,NA,4.8,4,4,4.8,NA,4.75,4.25,4.5,4.75
269,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Kimpton-Alexis-Hotel.h6227.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&&exp_dp=138.57&exp_ts=1519291268332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=83ab45da-fdef-4026-adcb-e5728f053bf9&beaconIssued=2018-02-22T09:20:53,Kimpton Alexis Hotel,1st Ave,Seattle,WA,NA,020 3564 5165,4.0,91%,4.5,"1,052",1052,4.5,91%,4.689162,4.6140666,4.492397,4.5564766
270,Seattle,https://www.expedia.co.uk/Bellevue-Hotels-Red-Lion-Hotel-Bellevue.h3546.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291269397&vip=false&c=514a900c-793c-4e78-88bd-173c06984d2f&&exp_dp=99.92&exp_ts=1519291268332&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=83ab45da-fdef-4026-adcb-e5728f053bf9&beaconIssued=2018-02-22T09:20:53,Red Lion Hotel Bellevue,Main St,Bellevue,WA,NA,020 3564 5165,3.0,81%,3.7,"2,019",2019,3.7,81%,3.9618623,3.9650834,3.863051,3.5338323
271,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Kimpton-Alexis-Hotel.h6227.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&&exp_dp=138.57&exp_ts=1519291276120&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=8caf5541-e967-437a-b7bd-dd9b7026973a&beaconIssued=2018-02-22T09:21:12,Kimpton Alexis Hotel,1st Ave,Seattle,WA,NA,020 3564 5165,4.0,91%,4.5,"1,052",1052,4.5,91%,4.689162,4.6140666,4.492397,4.5564766
272,Seattle,https://www.expedia.co.uk/Seattle-Tacoma-International-Airport-Hotels-Garden-Suites.h472290.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Garden Suites,Pacific Hwy S,Des Moines,WA,NA,020 3564 5165,2.0,18%,2.4,247,247,2.4,18%,2.3643725,2.8016195,2.5829964,2.251012
273,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Sleeping-Bulldog-Bed-And-Breakfast.h3780253.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Sleeping Bulldog Bed and Breakfast,19th Avenue South,Seattle,WA,NA,020 3564 5165,3.0,100%,4.9,89,89,4.9,100%,5.0,4.955056,4.8876405,4.966292
274,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Pike-Place-Apartments-By-Barsala.h22116439.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Pike Place Apartments by Barsala,Spring St & 1st Ave,Seattle,WA,98104,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
275,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Seattle-Pacific-Hotel.h58713.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Seattle Pacific Hotel,Aurora Ave N,Seattle,WA,NA,020 3564 5165,1.5,27%,2.1,793,793,2.1,27%,2.3139982,2.6002522,2.249685,1.9206349
276,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Madison-Cap-Hill-Condos-By-Barsala.h15241662.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Madison Cap Hill Condos by Barsala,E Madison Street,Seattle,WA,NA,020 3564 5165,3.0,58%,3.4,22,22,3.4,58%,4.318182,3.6363637,3.5454545,3.9545455
277,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Kimpton-Hotel-Vintage-Seattle.h25015.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&&exp_dp=183.45&exp_ts=1519291276293&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=8caf5541-e967-437a-b7bd-dd9b7026973a&beaconIssued=2018-02-22T09:21:12,Kimpton Hotel Vintage Seattle,5th Ave,Seattle,WA,NA,020 3564 5165,4.0,90%,4.4,"1,581",1581,4.4,90%,4.6565475,4.561669,4.4107604,4.4546733
278,Seattle,https://www.expedia.co.uk/North-Seattle-Hotels-Seattle-Inn-Northgate.h19259456.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Seattle Inn Northgate,Aurora Ave N,Seattle,WA,NA,020 3564 5165,2.0,13%,1.6,9,9,1.6,13%,1.6666666,2.5555556,1.5555556,1.3333334
279,Seattle,https://www.expedia.co.uk/Maple-Valley-Hotels-Lindas-By-The-Lake.h5038804.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Linda's by the Lake,Lake Wilderness Lane SE,Maple Valley,WA,NA,020 3564 5165,2.5,100%,4.8,28,28,4.8,100%,4.857143,4.928571,4.785714,4.678571
280,Seattle,https://www.expedia.co.uk/Seattle-Hotels-South-Lake-Union-Boutique-Apartments.h20508224.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,South Lake Union Boutique Apartments,Boren Ave N,Seattle,WA,NA,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
281,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Rise-And-Shine-Ravenna.h21244127.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Rise and Shine Ravenna,31st Avenue NE,Seattle,WA,NA,020 3564 5165,4.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
282,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Bright-Seattle-Home-Ideal-Location-By-RedAwning.h16477500.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Bright Seattle Home Ideal Location by RedAwning,N 42nd St,Seattle,WA,NA,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
283,Seattle,https://www.expedia.co.uk/Seattle-Hotels-346-West-Kinnear-Place-Home-By-RedAwning.h18813808.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,346 West Kinnear Place Home by RedAwning,West Kinnear Place,Seattle,WA,NA,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
284,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Mozart-Guest-House.h3800975.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Mozart Guest House,15th ave East,Seattle,WA,NA,020 3564 5165,3.0,86%,4.3,79,79,4.3,86%,4.379747,4.493671,4.2531652,4.2151895
285,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Central-Ballard-Townhouse-By-RedAwning.h18811725.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Central Ballard Townhouse by RedAwning,NW 57th St #A,Seattle,WA,NA,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
286,Seattle,https://www.expedia.co.uk/Redmond-Hotels-Aloft-Seattle-Redmond.h18315450.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Aloft Seattle Redmond,"NE Shen Street, Suite #150",Redmond,WA,NA,020 3564 5165,3.0,79%,4.4,76,76,4.4,79%,4.6973686,4.539473,4.5657897,4.592106
287,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Staybridge-Suites-Seattle-South-Lake-Union.h22514773.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Staybridge Suites Seattle - South Lake Union,Mercer St,Seattle,WA,NA,020 3564 5165,3.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
288,Seattle,https://www.expedia.co.uk/Seattle-Hotels-Capitol-Hill-Suites-By-Luxe-Hubs.h17118255.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,Capitol Hill Suites by Luxe Hubs,10th Ave,Seattle,WA,NA,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
289,Seattle,https://www.expedia.co.uk/Woodinville-Hotels-14343-NE-Woodinville-Duv-Rd-Condo-By-RedAwning.h18809789.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,14343 NE Woodinville Duv Rd Condo by RedAwning,NE Woodinville Duv Rd,Woodinville,WA,NA,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
290,Seattle,https://www.expedia.co.uk/Seattle-Hotels-EVEN-Hotel-Seattle-South-Lake-Union.h22514765.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178307&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519291277297&vip=false&c=fe7b2b38-ad0f-45fe-80e3-e06d40a3a78e&,EVEN Hotel Seattle - South Lake Union,Fairview Ave N,Seattle,WA,NA,020 3564 5165,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
